Year,Month,Day,temperature,humidity,precipitation
2003,4,14,10.19,79.5,2.4
2003,4,13,7.25,94,9.6
2003,4,12,9.35,90,0
2003,4,11,11.4,72,1.5
2003,4,10,10,72,0.2
2003,4,9,8.64,70,3.2
2003,4,8,10.45,82.5,7.2
2003,4,7,8.3,82,28.8
2003,4,6,6.9,79.5,1.4
2003,4,5,5.3,78.5,7.9
2003,4,4,5.65,74,5.8
2003,4,3,6.69,72.5,15.4
2003,4,2,7.3,73,1.8
2003,4,1,6.75,74,0.2
2003,3,31,7.95,80.5,1.6
2003,3,30,9.94,94,8.4
2003,3,29,9.85,82,0.3
2003,3,28,6.95,79,0
2003,3,27,8.05,79,4.4
2003,3,26,7.8,75,8.2
2003,3,25,7.75,72.5,2
2003,3,24,5,68.5,0.3
2003,3,23,6.5,73,3.8
2003,3,22,9.1,77.5,10.6
2003,3,21,8.65,87,13
2003,3,20,9.94,76,1.8
2003,3,19,6.05,89,11.8
2003,3,18,6.94,82.5,1.8
2003,3,17,6.8,76.5,0.9
2003,3,16,8.94,78,2
2003,3,15,11.05,77,5.6
2003,3,14,11.39,76.5,2
2003,3,13,11.55,85,10.9
2003,3,12,8.94,91,21.7
2003,3,11,8.15,88,4.1
2003,3,10,9.85,84.5,1
2003,3,9,3.2,95,13.6
2003,3,8,2.15,75,2.1
2003,3,7,1.14,78.5,0.4
2003,3,6,5.35,68.5,0
2003,3,5,7.25,80.5,0.2
2003,3,4,6.6,83.5,0
2003,3,3,4.9,85,0
2003,3,2,4.69,89.5,1.2
2003,3,1,3.55,84.5,0
2003,2,28,4.95,85.5,1.6
2003,2,27,3.55,74,0
2003,2,26,4.35,77,0
2003,2,25,1.45,73.5,0
2003,2,24,1.14,63.5,0
2003,2,23,2.54,66.5,0
2003,2,22,5.25,81,0
2003,2,21,6.9,91.5,1.2
2003,2,20,6.6,86.5,9
2003,2,19,7.05,90,3.4
2003,2,18,4.45,86,0.4
2003,2,17,6.9,82,3.2
2003,2,16,8.6,84.5,5.6
2003,2,15,7.85,82,0.7
2003,2,14,7.5,83.5,0
2003,2,13,3.45,92.5,0
2003,2,12,3.4,89.5,0
2003,2,11,1.95,89,0
2003,2,10,2.5,86,0
2003,2,9,3.55,90.5,0.6
2003,2,8,3.55,91.5,0
2003,2,7,3.25,96.5,0
2003,2,6,2.75,93.5,0
2003,2,5,2.59,89,0
2003,2,4,2.7,84,0
2003,2,3,5.8,83,0
2003,2,2,6.44,91.5,0
2003,2,1,6.35,86.5,1.4
2003,1,31,9.75,81.5,0
2003,1,30,6.85,93.5,12.8
2003,1,29,5.85,91.5,14.4
2003,1,28,6.95,89,0
2003,1,27,7.55,87.5,0
2003,1,26,11.75,79,6.9
2003,1,25,10,93.5,6.5
2003,1,24,8.94,92.5,3.2
2003,1,23,10.45,80.5,6.6
2003,1,22,6,96,21.8
2003,1,21,5.05,89,1.8
2003,1,20,5.95,89,0.2
2003,1,19,3.95,95.5,3.4
2003,1,18,1.2,100,0
2003,1,17,3.85,95.5,0
2003,1,16,4.7,88.5,0
2003,1,15,3.85,89.5,0
2003,1,14,5.6,95.5,0
2003,1,13,6,91.5,2.8
2003,1,12,6.4,94.5,2.6
2003,1,11,2.45,84,5.8
2003,1,10,1.45,86,0
2003,1,9,3.5,94,0
2003,1,8,5.4,95,0
2003,1,7,8.55,85.5,0
2003,1,6,4.85,85,0
2003,1,5,7.05,86.5,0
2003,1,4,9.25,84,13.9
2003,1,3,8.8,78.5,2.8
2003,1,2,8.8,86.5,23.4
2003,1,1,5.9,86.5,21.6
2002,12,31,2.59,86.5,1.6
2002,12,30,3.75,92,10.5
2002,12,29,1.5,84,1.2
2002,12,28,2.54,81.5,0.2
2002,12,27,3.5,87,9.6
2002,12,26,5.09,83,0.6
2002,12,25,6.3,81,14.8
2002,12,24,1.14,82,5
2002,12,23,3.4,86,0
2002,12,22,5.2,93,1.6
2002,12,21,3.59,83,0
2002,12,20,5.2,79.5,0
2002,12,19,5.2,76,0.2
2002,12,18,5.25,87.5,4
2002,12,17,5.4,92,11.8
2002,12,16,7.65,89,6.4
2002,12,15,8.94,80.5,10.2
2002,12,14,10.1,90,16.6
2002,12,13,7.65,84.5,9.2
2002,12,12,10.5,84.5,8
2002,12,11,5.25,93,13.2
2002,12,10,7.9,86,10.6
2002,12,9,4.64,87.5,1.6
2002,12,8,3.2,89.5,0
2002,12,7,3.6,96,0
2002,12,6,4.4,96.5,0
2002,12,5,7.4,88,0
2002,12,4,6.85,90,2.6
2002,12,3,6.65,89,0
2002,12,2,6.25,95.5,0
2002,12,1,4.4,95.5,0
2002,11,30,4.2,100,0
2002,11,29,4.09,100,0
2002,11,28,4.75,99.5,0
2002,11,27,4.55,88,0
2002,11,26,3.34,89,0
2002,11,25,2.9,88.5,0
2002,11,24,4.35,78,0
2002,11,23,6.69,92,0
2002,11,22,9.19,96,0.4
2002,11,21,9.05,94,0
2002,11,20,12.45,88,0.3
2002,11,19,11.8,97.5,30.6
2002,11,18,9.69,88.5,25.8
2002,11,17,7.5,87,1
2002,11,16,10.15,79,6
2002,11,15,9,90,2.2
2002,11,14,8.55,93.5,6.2
2002,11,13,10.6,89.5,5
2002,11,12,11.25,87.5,14.3
2002,11,11,10.3,90.5,6.4
2002,11,10,8.9,93,7.5
2002,11,9,10.05,92,8.4
2002,11,8,10.14,91,13.2
2002,11,7,11,83.5,6
2002,11,6,11.2,90,10.6
2002,11,5,10.1,73.5,3.8
2002,11,4,3.65,75,0
2002,11,3,2.49,83.5,0
2002,11,2,3.45,84.5,0
2002,11,1,4.2,75,0
2002,10,31,3.55,70.5,0
2002,10,30,3.7,71,0
2002,10,29,7.1,61,0
2002,10,28,7.6,94,0.6
2002,10,27,8.3,89.5,1.3
2002,10,26,8.75,82.5,0
2002,10,25,8.5,87.5,0
2002,10,24,6.9,93.5,0
2002,10,23,6.35,99.5,0
2002,10,22,9.25,90.5,0
2002,10,21,12.3,92.5,0
2002,10,20,13.15,93,0
2002,10,19,11.55,93,1.6
2002,10,18,8.44,93.5,0
2002,10,17,10.45,87,0
2002,10,16,12.15,86,0
2002,10,15,9.5,86,0
2002,10,14,8.65,85.5,0
2002,10,13,7.7,84,0
2002,10,12,7.55,81.5,0
2002,10,11,8.3,78,0
2002,10,10,10.75,72,0.2
2002,10,9,12.6,80.5,1.2
2002,10,8,13.1,88,0.2
2002,10,7,11.75,92.5,0
2002,10,6,13.1,91.5,0
2002,10,5,12.45,86.5,0.6
2002,10,4,12.05,88,0.2
2002,10,3,12.45,93,8.8
2002,10,2,11.35,84.5,3.6
2002,10,1,10.55,79.5,0
2002,9,30,10.95,77.5,0
2002,9,29,12.75,65,0
2002,9,28,14.85,73,0
2002,9,27,14,81,0
2002,9,26,16.2,77.5,0
2002,9,25,14.89,85,0
2002,9,24,14.75,85,0
2002,9,23,13.85,85.5,0
2002,9,22,13.35,78,0
2002,9,21,12.3,81.5,0
2002,9,20,11.55,80.5,0
2002,9,19,15.5,78,0.2
2002,9,18,14.1,79,0
2002,9,17,13.89,80,0
2002,9,16,16.2,83.5,7.4
2002,9,15,16.85,80,4.4
2002,9,14,18.1,78,0
2002,9,13,16.6,79.5,0
2002,9,12,17.45,84,0
2002,9,11,16,88.5,0
2002,9,10,17.54,75.5,0
2002,9,9,17.25,78,4.8
2002,9,8,13.75,86.5,11
2002,9,7,14.95,71.5,0
2002,9,6,14.3,68,0
2002,9,5,14.5,73,0
2002,9,4,13.7,77.5,0
2002,9,3,15.3,72,0
2002,9,2,16.39,78,6.8
2002,9,1,18.7,68,0
2002,8,31,17.5,71,0
2002,8,30,18.2,73,0
2002,8,29,19.25,71,0
2002,8,28,20.3,70,0
2002,8,27,18.39,71,0
2002,8,26,19.75,65.5,0
2002,8,25,17.2,73.5,1.4
2002,8,24,19,68,0
2002,8,23,18.8,64,0
2002,8,22,17.2,63.5,0
2002,8,21,16.5,71,0
2002,8,20,16.85,68,0
2002,8,19,16.95,71.5,0
2002,8,18,16.35,70.5,0
2002,8,17,16.75,64,0
2002,8,16,19.45,54,0
2002,8,15,17.79,70.5,0
2002,8,14,18.6,70.5,0
2002,8,13,21.75,65,0
2002,8,12,18.89,69.5,0
2002,8,11,17.3,71.5,0
2002,8,10,19.2,67.5,0
2002,8,9,20.35,64.5,0
2002,8,8,18.7,59,0
2002,8,7,16.45,69.5,0
2002,8,6,16.05,70.5,2
2002,8,5,15.3,66.5,0
2002,8,4,16.2,66.5,2.2
2002,8,3,16.35,66,0
2002,8,2,17,61,0.2
2002,8,1,16.8,68,0
2002,7,31,16.6,67.5,0
2002,7,30,17.39,62,0.8
2002,7,29,16.95,72.5,0
2002,7,28,18.5,68.5,0
2002,7,27,17.95,67.5,0
2002,7,26,18.95,64,0
2002,7,25,19.5,68.5,0
2002,7,24,20.5,67,0
2002,7,23,22.4,65,0
2002,7,22,20.5,70,0
2002,7,21,19.75,71,0
2002,7,20,17.8,70.5,0
2002,7,19,19.25,60,0
2002,7,18,20.25,69,0
2002,7,17,18.35,65.5,0
2002,7,16,18.55,64.5,0
2002,7,15,17.05,69.5,0
2002,7,14,17.2,70.5,0
2002,7,13,19.89,76,0
2002,7,12,18.55,64,0
2002,7,11,19,67.5,0
2002,7,10,21.05,60,0
2002,7,9,16.3,73.5,0
2002,7,8,15.85,75,10.6
2002,7,7,18.64,72,1.6
2002,7,6,16.3,65.5,0
2002,7,5,13.95,69.5,0
2002,7,4,13.65,67.5,2
2002,7,3,14.8,64,0
2002,7,2,14.3,63.5,0
2002,7,1,15.8,62,0.2
2002,6,30,17.85,65,0
2002,6,29,16.2,71,2
2002,6,28,14.1,76,17
2002,6,27,16.95,79,4.2
2002,6,26,22.4,56.5,0
2002,6,25,20.65,62,0
2002,6,24,18.39,59.5,0
2002,6,23,17.85,62,0
2002,6,22,19.39,57,0
2002,6,21,17.89,66.5,0
2002,6,20,16.1,72,0
2002,6,19,16.3,70,0
2002,6,18,14.9,74,0
2002,6,17,14.55,76,5
2002,6,16,15.15,68.5,0
2002,6,15,16.75,62.5,0
2002,6,14,17.95,67,0
2002,6,13,20.8,64,0
2002,6,12,17.05,74.5,0
2002,6,11,15.3,74,0
2002,6,10,15.14,68.5,0
2002,6,9,16.64,60.5,0
2002,6,8,13.35,64.5,0
2002,6,7,12.85,61,0
2002,6,6,13.1,64.5,0
2002,6,5,16.2,71.5,2.4
2002,6,4,16.1,75.5,0.2
2002,6,3,14.6,65,0
2002,6,2,14.25,67,0
2002,6,1,14.14,62,0
2002,5,31,12.75,65,0
2002,5,30,13.1,67.5,0
2002,5,29,15.64,76.5,2
2002,5,28,15.35,77.5,11.2
2002,5,27,16.3,75.5,2.2
2002,5,26,14.2,81,1.1
2002,5,25,13.64,74.5,1.4
2002,5,24,12.2,62,0
2002,5,23,13,67,1.2
2002,5,22,14.65,66,0.2
2002,5,21,12.25,74,0
2002,5,20,12.65,79.5,3.8
2002,5,19,11,76.5,0.6
2002,5,18,11.89,62,0
2002,5,17,12.65,58.5,3
2002,5,16,11.75,68,7.6
2002,5,15,9.85,61,0
2002,5,14,10.95,63,1
2002,5,13,13,65,11.4
2002,5,12,13.9,67.5,0
2002,5,11,10.19,69.5,0
2002,5,10,10.19,66,0
2002,5,9,8.6,69,0
2002,5,8,9.25,63.5,0
2002,5,7,8,60.5,0
2002,5,6,5.5,67,2.6
2002,5,5,9,71.5,1
2002,5,4,8.5,67,0.2
2002,5,3,9.1,63,0
2002,5,2,10.95,73,1
2002,5,1,10.85,78.5,0
2002,4,30,11.8,76,0
2002,4,29,9.8,69,0
2002,4,28,10.89,65.5,0
2002,4,27,9.4,71,0
2002,4,26,7.9,81.5,14.6
2002,4,25,7.85,74.5,0
2002,4,24,6.75,64,0
2002,4,23,6.3,66.5,0
2002,4,22,8.8,69,0.4
2002,4,21,10.45,67.5,0
2002,4,20,9.5,73,0
2002,4,19,9.15,68,0
2002,4,18,8.4,72.5,0
2002,4,17,7.85,78,0.6
2002,4,16,5.94,78.5,7.8
2002,4,15,7.2,76,7.3
2002,4,14,8.5,73,5.2
2002,4,13,12.75,77.5,20.2
2002,4,12,11,84.5,5.2
2002,4,11,10.6,78,5
2002,4,10,11.25,77,5.2
2002,4,9,9,80,7.4
2002,4,8,7,68.5,0
2002,4,7,8.39,72,0
2002,4,6,9,78,2
2002,4,5,9.25,77.5,1.4
2002,4,4,7.9,69,0
2002,4,3,7.44,56.5,0
2002,4,2,5.4,64,0
2002,4,1,7.65,70.5,0
2002,3,31,9.5,77.5,1
2002,3,30,7.95,82,0
2002,3,29,7.35,80,0.7
2002,3,28,7.44,77,0.2
2002,3,27,6.7,72,7.2
2002,3,26,8.35,74,1
2002,3,25,9,71,0
2002,3,24,6.55,82.5,0
2002,3,23,6.45,79.5,0
2002,3,22,4.8,82.5,0
2002,3,21,2.54,69.5,0
2002,3,20,0.35,67,1.1
2002,3,19,1.45,84.5,5.2
2002,3,18,-0.15,79,7.8
2002,3,17,-0.04,57.5,0
2002,3,16,1.69,67.5,0.8
2002,3,15,3.9,84,12.1
2002,3,14,5.35,74,0
2002,3,13,5.95,80.5,4
2002,3,12,6.35,71.5,3.4
2002,3,11,9.19,76.5,12.4
2002,3,10,6.25,83.5,6.6
2002,3,9,3.9,69.5,3.3
2002,3,8,-1.95,67,0
2002,3,7,-2.29,62.5,0
2002,3,6,0.25,46.5,0
2002,3,5,3.5,63.5,0.3
2002,3,4,4.5,77,0
2002,3,3,3.1,81.5,0
2002,3,2,2.59,74,0
2002,3,1,3.4,63,0
2002,2,28,2.75,71.5,0
2002,2,27,2.8,77,0
2002,2,26,3.45,67.5,0
2002,2,25,0.49,65.5,0
2002,2,24,2.44,53.5,0
2002,2,23,5.5,73,9.2
2002,2,22,7.5,92,17.8
2002,2,21,7.15,83,26.4
2002,2,20,5.3,70.5,0
2002,2,19,6.69,75,4.2
2002,2,18,6.45,81.5,1.2
2002,2,17,5.9,88,3.8
2002,2,16,3.3,85.5,3.8
2002,2,15,2.9,86,0
2002,2,14,3.45,80.5,0
2002,2,13,5.05,79.5,0
2002,2,12,1.45,78,0
2002,2,11,3.6,71,0
2002,2,10,5.2,75.5,3.8
2002,2,9,6.25,80,0
2002,2,8,6.3,77.5,0.4
2002,2,7,5.5,83.5,0.2
2002,2,6,6,88,23.4
2002,2,5,7.05,72.5,2.8
2002,2,4,4.95,77.5,0
2002,2,3,5.45,79,2.8
2002,2,2,5.75,77.5,0.2
2002,2,1,4.3,87.5,3.3
2002,1,31,2.2,91.5,4.7
2002,1,30,1.05,93,8
2002,1,29,-1.7,86.5,0.6
2002,1,28,-3,77.5,0
2002,1,27,-0.5,86.5,16.5
2002,1,26,2.7,74.5,5.4
2002,1,25,2.45,88.5,10.3
2002,1,24,6.4,87,10.6
2002,1,23,1.7,88,3.6
2002,1,22,2.4,81.5,6.8
2002,1,21,3.2,75,0
2002,1,20,5.2,81,9.6
2002,1,19,3.55,87,5
2002,1,18,1.9,91.5,11.6
2002,1,17,-0.3,91.5,0
2002,1,16,2.2,87.5,1.4
2002,1,15,1.5,84.5,0
2002,1,14,2.95,85.5,0
2002,1,13,3.75,82,0
2002,1,12,7.65,84.5,7
2002,1,11,7.5,84.5,0.4
2002,1,10,5.65,90,0.4
2002,1,9,6.9,93.5,0
2002,1,8,9.3,90,8.7
2002,1,7,12,90,13.9
2002,1,6,9.65,89.5,17.6
2002,1,5,6.95,81,3
2002,1,4,6.3,85.5,0
2002,1,3,8.35,84.5,1.8
2002,1,2,9.4,84.5,3
2002,1,1,3.85,84.5,11.6
2001,12,31,3.1,92,4.6
2001,12,30,2.85,92.5,0
2001,12,29,3.3,93,0
2001,12,28,5.9,87.5,7.8
2001,12,27,3.35,75,0.8
2001,12,26,0.7,80.5,0
2001,12,25,2.4,79,0
2001,12,24,3.1,79,0
2001,12,23,6.35,79,0
2001,12,22,2.34,79.5,0
2001,12,21,1.25,82,0
2001,12,20,1.75,72.5,0
2001,12,19,3.4,82,0.8
2001,12,18,5.9,73.5,1.2
2001,12,17,4.5,71,5.2
2001,12,16,8.94,78,18
2001,12,15,4.75,91,36.2
2001,12,14,4.19,71,0
2001,12,13,7,92.5,38
2001,12,12,1.85,92,22.4
2001,12,11,3.8,83,4
2001,12,10,3.4,90.5,13.4
2001,12,9,4.2,77.5,3.4
2001,12,8,6.69,82.5,14.2
2001,12,7,4.84,86.5,1.4
2001,12,6,5.3,85,5.8
2001,12,5,3,86,5.9
2001,12,4,2.2,88.5,5.6
2001,12,3,2.65,77,9
2001,12,2,4.25,82,3
2001,12,1,7,83,13.3
2001,11,30,3.75,87,13.4
2001,11,29,3.8,77,8.6
2001,11,28,4.09,80,18.5
2001,11,27,4.34,78.5,0
2001,11,26,5.09,85,0
2001,11,25,4.5,86,0.6
2001,11,24,5,80.5,0
2001,11,23,7,76,0.4
2001,11,22,8.15,87,4
2001,11,21,9.44,87,3.2
2001,11,20,11.25,81.5,9
2001,11,19,9.3,76.5,11.3
2001,11,18,4.55,74,0
2001,11,17,5,84.5,0
2001,11,16,8.94,79,3.2
2001,11,15,13.35,76,6.5
2001,11,14,11.89,89.5,16.1
2001,11,13,10.85,87.5,19.4
2001,11,12,12.3,89.5,5.1
2001,11,11,9.6,90,2.6
2001,11,10,7.19,79,0
2001,11,9,8.9,72,0
2001,11,8,7.4,78.5,0
2001,11,7,9.1,73.5,0
2001,11,6,6.9,77.5,0
2001,11,5,4.8,91,3
2001,11,4,8.14,93.5,12.6
2001,11,3,8.8,84,0
2001,11,2,8.69,84.5,0
2001,11,1,10,92,4.4
2001,10,31,10.1,81,7.6
2001,10,30,7.35,90.5,10
2001,10,29,6.8,77.5,0
2001,10,28,7.6,80,0
2001,10,27,7.4,87.5,0.3
2001,10,26,9.9,90,11.3
2001,10,25,8.4,87.5,1.4
2001,10,24,8.35,82.5,10
2001,10,23,10.6,74,0
2001,10,22,9.6,84,9.8
2001,10,21,8.44,92.5,19.4
2001,10,20,8.6,86,0
2001,10,19,11.4,89,0
2001,10,18,9.15,92.5,22.3
2001,10,17,9.1,74.5,0
2001,10,16,11.85,78,5.7
2001,10,15,8.35,87,0
2001,10,14,10.05,89,3.9
2001,10,13,9.5,85.5,7.6
2001,10,12,10.15,88.5,16.2
2001,10,11,11,78.5,0
2001,10,10,9.8,88.5,17.5
2001,10,9,11.6,75.5,0
2001,10,8,11.5,74.5,1.4
2001,10,7,11.1,87,1.7
2001,10,6,11.3,78.5,0
2001,10,5,10.35,77.5,0
2001,10,4,13.95,73.5,0
2001,10,3,12.2,85.5,0
2001,10,2,11.85,86,0
2001,10,1,12.55,81.5,0
2001,9,30,12.9,89,0
2001,9,29,14.7,78.5,0.2
2001,9,28,11.5,78,1.8
2001,9,27,11.1,79,0
2001,9,26,12.3,84,13.6
2001,9,25,14.64,88,2.2
2001,9,24,16.2,82.5,0
2001,9,23,15.3,88.5,0
2001,9,22,16.6,87,0
2001,9,21,13.4,89.5,14.6
2001,9,20,14.45,77.5,0.2
2001,9,19,14.45,75.5,0
2001,9,18,15.3,80,1.6
2001,9,17,13.3,83.5,0
2001,9,16,13.35,89,0
2001,9,15,15.45,85,0
2001,9,14,15.75,82,0
2001,9,13,16.64,84,0
2001,9,12,16.45,81,0
2001,9,11,15.1,81.5,0
2001,9,10,14.1,78,0
2001,9,9,14,82.5,0
2001,9,8,14.14,83,0
2001,9,7,14.9,79,0
2001,9,6,14.4,78.5,0
2001,9,5,14.65,73.5,0
2001,9,4,16.64,69,0
2001,9,3,16.85,71.5,2.4
2001,9,2,15.65,69.5,0
2001,9,1,17.6,70,7
2001,8,31,18.35,73,3.8
2001,8,30,18.85,74,0
2001,8,29,16.5,88,0
2001,8,28,17.85,87,1.7
2001,8,27,17.45,74.5,1
2001,8,26,17.25,79,0
2001,8,25,16.1,78.5,0
2001,8,24,16.85,73,0
2001,8,23,14.7,87,6.4
2001,8,22,15.6,91,22
2001,8,21,15,85.5,23.4
2001,8,20,16.35,71.5,0
2001,8,19,16.79,68.5,0
2001,8,18,16.35,71.5,0
2001,8,17,17.1,74,0
2001,8,16,17.2,78.5,0
2001,8,15,18.3,81,0
2001,8,14,18,77,0
2001,8,13,19.39,78,0
2001,8,12,19.29,76,0
2001,8,11,19.1,80,0
2001,8,10,19.55,69,0
2001,8,9,20.1,74,0
2001,8,8,18.1,78.5,0
2001,8,7,17.64,80.5,0
2001,8,6,18.64,80,1.7
2001,8,5,16.64,78.5,5.5
2001,8,4,17.3,75,6.6
2001,8,3,17.89,85,8
2001,8,2,16.6,90.5,8.3
2001,8,1,15.85,73.5,0
2001,7,31,16.45,71.5,0
2001,7,30,15.25,76,0
2001,7,29,15.85,72.5,0
2001,7,28,15.85,73.5,6.4
2001,7,27,16.14,77.5,12
2001,7,26,16.55,74.5,0
2001,7,25,17.85,74.5,0
2001,7,24,19.14,72.5,0
2001,7,23,19.3,73,0
2001,7,22,18.39,76.5,0
2001,7,21,16.1,79,0
2001,7,20,17.2,77,0
2001,7,19,17,82.5,4
2001,7,18,16.6,70,0
2001,7,17,16.95,68.5,0
2001,7,16,15.45,78,3
2001,7,15,14.8,84,13.9
2001,7,14,16.95,74,0
2001,7,13,17,68.5,0
2001,7,12,17.29,71.5,0
2001,7,11,17.7,63.5,0
2001,7,10,20.54,70,0
2001,7,9,19.14,69,0
2001,7,8,19.25,66,0
2001,7,7,16.1,66,0
2001,7,6,16.6,65.5,0
2001,7,5,15.75,67,0
2001,7,4,19,71,0
2001,7,3,19.45,62.5,0
2001,7,2,17.25,63,0
2001,7,1,16.85,62,0
2001,6,30,16.8,65,0
2001,6,29,15.25,66.5,0
2001,6,28,16.55,71,2.1
2001,6,27,17.14,80,8.2
2001,6,26,16.25,72,0
2001,6,25,15.1,68,0
2001,6,24,15.25,70,0.4
2001,6,23,14.75,62,0.2
2001,6,22,16.55,69,0
2001,6,21,19.95,67,0
2001,6,20,18.7,66,0
2001,6,19,16.6,67,0
2001,6,18,14.39,72.5,0
2001,6,17,14.1,69.5,0
2001,6,16,14.2,71.5,0
2001,6,15,14.5,72,0.4
2001,6,14,14.8,65,0
2001,6,13,13.15,72.5,0
2001,6,12,14.1,76,2.2
2001,6,11,10.6,82,0.6
2001,6,10,11.95,81.5,6
2001,6,9,14.65,68.5,11.4
2001,6,8,16,71,0
2001,6,7,14.85,73,0.3
2001,6,6,14.5,74.5,1.2
2001,6,5,12.75,72.5,0
2001,6,4,12.1,71.5,0
2001,6,3,12.45,75.5,0.4
2001,6,2,10.45,72.5,12
2001,6,1,13.05,74.5,15
2001,5,31,15.45,74.5,0
2001,5,30,12.4,71.5,0.8
2001,5,29,12.95,54.5,0
2001,5,28,11.95,68,3.4
2001,5,27,15.35,68,0
2001,5,26,14.75,80.5,0
2001,5,25,14.8,79,0
2001,5,24,14.7,76.5,0
2001,5,23,17,77.5,0
2001,5,22,15.14,72,0
2001,5,21,13.8,64,0
2001,5,20,10.85,65.5,0
2001,5,19,12.75,65.5,0.8
2001,5,18,11.95,70,0
2001,5,17,9.35,70.5,0
2001,5,16,11.64,68.5,2
2001,5,15,11.2,70.5,11.8
2001,5,14,11.25,84,16
2001,5,13,13.5,69,0
2001,5,12,14.25,66.5,0
2001,5,11,13.2,67,0
2001,5,10,10.35,57.5,0
2001,5,9,10.19,65,0
2001,5,8,11.05,70,0.2
2001,5,7,12.2,63.5,0.4
2001,5,6,8.65,66.5,0
2001,5,5,9.8,66.5,0
2001,5,4,10.3,79,9.8
2001,5,3,9,74.5,0.8
2001,5,2,8.69,76,0
2001,5,1,10.75,65.5,1.6
2001,4,30,10.45,69.5,1.6
2001,4,29,10.35,68,1.5
2001,4,28,11.5,68,9.3
2001,4,27,12.55,82,4
2001,4,26,13.3,76.5,0
2001,4,25,13.25,83,0
2001,4,24,12.6,84.5,1.2
2001,4,23,9.85,86.5,9.6
2001,4,22,8.4,81,13.4
2001,4,21,11.05,63,0
2001,4,20,9.15,76,0
2001,4,19,9.65,72.5,0.2
2001,4,18,9.8,73.5,10.1
2001,4,17,10.3,74.5,13.1
2001,4,16,12.55,60,0
2001,4,15,7.45,72,0
2001,4,14,5.75,75.5,0
2001,4,13,7.3,73.5,5.2
2001,4,12,6.25,73.5,2.1
2001,4,11,7.55,46.5,0
2001,4,10,5.9,80,7.6
2001,4,9,7,75.5,0
2001,4,8,6.5,74,0
2001,4,7,5.75,77,7.6
2001,4,6,6.55,75.5,6.6
2001,4,5,6.9,70,14.4
2001,4,4,6.95,72.5,0
2001,4,3,6.25,71.5,0
2001,4,2,5.7,72,0
2001,4,1,6.15,66.5,0.2
2001,3,31,9.3,81.5,10.2
2001,3,30,6.65,80.5,0
2001,3,29,4.8,82.5,5.8
2001,3,28,6.5,83,1.5
2001,3,27,4.8,84.5,18.6
2001,3,26,7.8,71,4
2001,3,25,11.05,76.5,4.9
2001,3,24,8.15,72.5,1.6
2001,3,23,6,75,0
2001,3,22,5,79,0
2001,3,21,5,67,0
2001,3,20,8.69,73,0
2001,3,19,6.05,77,0.6
2001,3,18,9,77.5,18.2
2001,3,17,7.3,79,2.5
2001,3,16,6.1,82,2.1
2001,3,15,5.94,83.5,14.2
2001,3,14,5.85,72.5,0
2001,3,13,8.5,71,0
2001,3,12,8.25,79,0.8
2001,3,11,6.1,79.5,0
2001,3,10,6.3,78,0
2001,3,9,6.3,82.5,0
2001,3,8,8.1,90.5,12
2001,3,7,6.6,79,0.2
2001,3,6,6.05,86,0
2001,3,5,7.85,79.5,0.2
2001,3,4,2.85,73.5,0
2001,3,3,4.8,73,0
2001,3,2,5.55,73,0.4
2001,3,1,4.5,81.5,22.4
2001,2,28,5.6,75,0
2001,2,27,4.64,70.5,0
2001,2,26,2.95,72.5,0
2001,2,25,2.9,78.5,0
2001,2,24,5.6,81,0
2001,2,23,4.5,90,0.6
2001,2,22,5.8,89.5,3
2001,2,21,4.25,74,0
2001,2,20,3.3,71.5,0
2001,2,19,3.59,71.5,0
2001,2,18,5.95,76.5,4
2001,2,17,3.25,73,0
2001,2,16,1,55.5,6
2001,2,15,3,55,1
2001,2,14,2.54,77.5,0
2001,2,13,1.95,71.5,0
2001,2,12,2.1,69,0
2001,2,11,2.09,76,0
2001,2,10,3.4,69.5,0
2001,2,9,3.3,79,0.8
2001,2,8,0.49,79,11.6
2001,2,7,0.09,64,0
2001,2,6,2.5,68.5,4.4
2001,2,5,5.6,76,0
2001,2,4,7.3,80,2
2001,2,3,4.4,73.5,0
2001,2,2,8.3,74.5,4
2001,2,1,6.35,76.5,1.6
2001,1,31,6.75,87,1.4
2001,1,30,5.94,85.5,4.4
2001,1,29,5.85,75.5,8.8
2001,1,28,4.09,78.5,5.8
2001,1,27,2.9,87,0
2001,1,26,2.59,88.5,0
2001,1,25,6.85,78,0
2001,1,24,4.55,79.5,6.2
2001,1,23,3.75,78,0
2001,1,22,3.75,85.5,0
2001,1,21,5.8,88.5,16.4
2001,1,20,5.8,81,7.2
2001,1,19,5.8,83.5,3.4
2001,1,18,4.94,90.5,9.9
2001,1,17,2.19,80.5,1.8
2001,1,16,1.3,74,0
2001,1,15,2.15,80.5,0
2001,1,14,4.3,84,1.2
2001,1,13,4.8,82.5,5.8
2001,1,12,5,81.5,0
2001,1,11,5.75,81.5,0
2001,1,10,6.85,76.5,0.2
2001,1,9,6.05,73.5,0.4
2001,1,8,6,81.5,4.2
2001,1,7,2.25,80.5,0
2001,1,6,3.9,85,0
2001,1,5,8.05,80,8.6
2001,1,4,7.9,89.5,34.3
2001,1,3,7,78,9
2001,1,2,6.35,83.5,1.3
2001,1,1,7.8,82,0
2000,12,31,5.8,87.5,6
2000,12,30,6.05,84,1.2
2000,12,29,3.25,82.5,0
2000,12,28,2.84,84,0
2000,12,27,5.2,89,5.4
